year,transmission,engine,max_power
2017,1,1498.0,99.0
2012,1,814.0,55.2
2011,1,1586.0,103.3
2014,1,1364.0,67.06
2018,1,1248.0,74.0
2012,1,1582.0,126.32
2007,1,1248.0,74.0
2006,1,1388.0,68.0
2016,1,2499.0,72.4
2012,1,1396.0,90.0
2012,1,1396.0,69.0
2009,1,1248.0,75.0
2017,1,1248.0,88.5
2018,1,1199.0,84.48
2012,1,1197.0,85.8
2008,1,1997.0,120.0
2018,1,1248.0,88.5
2009,1,1248.0,82.4
2014,1,1248.0,88.76
2017,0,1493.0,100.0
2016,1,1196.0,73.0
2007,1,998.0,67.1
2015,1,1198.0,67.04
2013,1,796.0,47.3
2017,1,1198.0,86.7
2016,1,1498.0,98.96
2016,1,799.0,53.64
2012,1,1461.0,108.45
2011,1,1399.0,68.0
2018,0,1984.0,150.0
2016,1,814.0,55.2
2017,1,1498.0,108.62
2017,1,1956.0,170.0
2017,0,1999.0,177.0
2018,1,2498.0,105.0
2014,1,2179.0,140.0
2014,1,2523.0,63.0
2012,1,1368.0,88.8
2013,1,1498.0,98.63
2017,1,1493.0,100.0
2019,1,1197.0,81.8
2014,1,1248.0,74.0
2012,0,2143.0,170.0
2014,1,1498.0,88.8
2014,1,998.0,67.05
2012,1,995.0,62.1
2015,0,1499.0,110.0
2018,1,1199.0,84.0
2013,1,1248.0,74.0
2010,1,1086.0,62.1
2012,1,2494.0,100.0
2018,1,1198.0,67.05
2014,1,1197.0,85.8
2016,0,1995.0,190.0
2008,1,1599.0,103.2
2013,1,1197.0,82.85
2018,1,1248.0,74.02
2017,1,1498.0,98.6
2011,1,1496.0,88.7
2016,1,1197.0,83.14
2011,1,1248.0,73.9
2018,1,1248.0,88.5
2010,1,796.0,46.3
2013,1,1461.0,84.8
2006,1,998.0,67.1
2014,1,1582.0,126.32
2010,1,2523.0,63.0
2010,1,1248.0,90.0
2019,1,1199.0,83.81
2018,0,1984.0,150.0
2017,1,999.0,67.0
2014,1,1405.0,70.0
2013,1,1582.0,126.3
2011,1,1396.0,52.8
2017,1,1497.0,117.3
2011,1,2179.0,120.0
2011,1,2523.0,75.0
2009,1,1086.0,62.1
2011,1,1248.0,74.0
2010,1,998.0,67.1
2014,1,2179.0,140.0
2011,1,1248.0,82.4
2012,1,1298.0,85.8
2006,1,796.0,46.3
2019,1,1497.0,121.31
2011,1,2499.0,141.0
2012,1,1399.0,68.0
2004,1,1248.0,82.4
2012,1,1396.0,90.0
2016,1,1248.0,88.5
2016,1,1498.0,98.6
2014,1,1248.0,82.4
2011,1,1248.0,82.4
2007,1,1896.0,122.4
2019,0,2487.0,214.56
2011,0,2143.0,203.0
2016,0,3198.0,197.0
2010,1,1364.0,87.2
2016,1,1364.0,67.05
2017,1,1197.0,81.86
2019,0,1969.0,190.0
2017,0,1497.0,117.6
2016,1,998.0,67.04
2004,1,796.0,37.0
2018,1,1396.0,88.73
2011,1,1086.0,68.05
2016,1,2498.0,105.0
2015,1,1248.0,74.0
2016,1,998.0,68.05
2015,1,1248.0,74.0
2019,1,1197.0,81.86
2017,1,998.0,67.05
2011,1,1248.0,88.8
2011,1,1991.0,147.9
2015,1,1498.0,98.6
2017,1,1197.0,83.14
2017,1,1248.0,88.5
2017,1,2523.0,63.0
2018,0,1968.0,188.0
2017,1,2179.0,140.0
2018,1,1498.0,98.63
2005,1,1248.0,82.4
2014,1,1120.0,70.0
2016,1,1248.0,74.0
2018,1,1199.0,88.7
2019,0,2487.0,214.56
2013,1,936.0,57.6
2011,0,2179.0,120.0
2014,1,1461.0,108.45
2011,1,1405.0,70.0
2006,1,1497.0,100.0
2017,0,1999.0,177.0
2019,1,999.0,75.0
2015,1,2499.0,72.4
2011,0,1968.0,167.6
2013,1,1199.0,75.0
2019,1,2498.0,105.0
2018,1,2596.0,80.8
2015,1,2179.0,147.94
2018,1,1198.0,82.0
2017,1,1405.0,69.01
2018,1,1591.0,121.3
2018,1,1498.0,88.0
2008,1,796.0,35.0
2019,0,1199.0,88.76
2015,1,2179.0,120.0
2018,1,1197.0,81.8
2016,1,799.0,53.3
2011,1,1498.0,97.7
2016,1,2523.0,63.0
2013,1,1596.0,99.6
2019,1,1497.0,121.0
2019,1,1497.0,121.0
2014,1,1198.0,86.8
2010,1,1197.0,78.9
2012,1,1198.0,86.8
2010,1,1197.0,80.0
2019,1,1194.0,94.68
2010,0,1497.0,118.0
2010,1,1248.0,73.9
2014,1,1197.0,85.8
2017,1,1197.0,81.8
2019,1,1248.0,74.0
2017,1,1186.0,73.97
2017,1,1396.0,88.7
2007,1,796.0,46.3
2015,0,1373.0,91.1
2017,1,1493.0,100.0
2009,1,1248.0,82.4
2016,1,1498.0,99.0
2010,1,1193.0,64.1
2010,1,1197.0,78.9
2015,1,796.0,47.3
2011,1,1399.0,68.0
2009,1,1248.0,73.9
2019,0,1995.0,190.0
2017,1,1248.0,74.0
2016,1,2179.0,120.0
2005,1,1794.0,125.0
2016,1,1199.0,88.7
2011,1,1248.0,82.4
2016,1,1199.0,88.7
2014,1,1461.0,65.0
2017,1,1198.0,67.06
2016,1,1248.0,88.5
2017,1,1496.0,88.73
2017,1,814.0,55.2
2016,1,1197.0,81.83
2013,1,1598.0,103.6
2011,1,1405.0,71.0
2011,1,2494.0,102.0
2012,1,1197.0,85.8
2017,1,796.0,34.2
2019,1,1498.0,98.6
2016,1,799.0,53.3
2012,1,1598.0,103.6
2012,1,2523.0,75.0
2012,1,1197.0,85.8
2017,1,1199.0,84.0
2019,0,1197.0,81.8
2018,1,1461.0,108.45
2018,1,1199.0,88.7
2010,1,2494.0,102.0
2014,1,814.0,55.2
2014,1,1396.0,88.76
2018,0,1496.0,105.5
2008,1,1248.0,75.0
2018,1,1199.0,88.7
2014,1,1364.0,67.06
2013,1,1197.0,85.8
2005,1,1298.0,85.0
2017,1,1248.0,74.0
2018,1,1498.0,88.0
2018,1,1198.0,86.7
2011,1,1498.0,97.7
2015,1,1997.0,120.0
2017,1,1197.0,81.83
2018,1,796.0,47.3
2017,1,1248.0,74.02
2017,1,2523.0,62.1
2012,1,2982.0,171.0
2006,1,796.0,46.3
2018,1,1186.0,73.97
2015,1,1248.0,74.0
2011,1,1197.0,78.9
2018,1,799.0,53.64
2009,1,1197.0,78.9
2016,1,1199.0,88.7
2012,1,2359.0,198.25
2019,1,999.0,67.0
2015,1,1197.0,83.14
2014,0,1497.0,117.3
2016,0,2494.0,157.7
2017,1,1396.0,69.01
2007,1,1396.0,53.5
2016,1,1496.0,120.69
2011,1,1248.0,88.8
2011,1,1368.0,90.0
2014,1,1248.0,74.0
2020,0,1197.0,81.8
2009,1,1405.0,70.0
2013,1,1498.0,98.96
2015,0,1197.0,81.86
2014,1,1405.0,70.0
2016,1,1248.0,88.5
2015,0,1582.0,126.2
2016,1,1199.0,74.0
2017,1,1396.0,88.73
2017,1,1193.0,88.7
2015,1,1497.0,117.3
2010,1,1248.0,75.0
2017,1,1186.0,73.97
2019,0,1199.0,88.76
2017,1,2393.0,147.8
2018,1,999.0,75.0
2017,1,1197.0,78.9
2018,1,1197.0,81.86
2019,1,1248.0,74.02
2018,1,1498.0,89.84
2006,1,2523.0,63.0
2011,1,796.0,46.3
2015,1,1197.0,81.8
2016,0,1598.0,103.5
2016,1,1199.0,88.7
2014,1,2179.0,140.0
2005,1,796.0,37.0
2000,1,796.0,37.0
2010,1,1399.0,68.0
2018,0,3198.0,197.0
2016,0,1498.0,103.52
2015,1,1582.0,126.2
2019,1,999.0,67.0
2019,1,2179.0,147.94
2011,1,1248.0,90.0
2017,0,2179.0,153.86
2002,1,796.0,37.0
2019,1,1462.0,103.2
2016,1,1197.0,78.8
2016,1,1197.0,81.83
2016,1,1197.0,82.0
2011,0,1991.0,147.9
2009,1,1086.0,62.1
2015,1,1405.0,70.0
2007,1,1896.0,66.0
2015,1,1396.0,88.73
2008,1,1197.0,78.9
2014,1,998.0,67.06
2017,1,1248.0,74.02
2017,0,1498.0,108.6
2018,0,1995.0,184.0
2012,1,2179.0,138.1
2012,1,1197.0,85.8
2014,1,998.0,67.04
2013,1,1248.0,74.0
2016,1,1199.0,76.8
2018,0,2993.0,261.4
2016,1,1496.0,88.73
2010,1,1248.0,75.0
2013,1,1596.0,99.6
2018,0,1197.0,81.8
2019,0,1969.0,190.0
2003,1,1248.0,82.4
2011,1,1396.0,90.0
2016,1,1086.0,68.05
2018,1,1396.0,88.73
2015,1,2477.0,178.0
2015,1,1197.0,83.14
2003,1,796.0,37.0
2011,0,2143.0,167.62
2010,1,2494.0,102.0
2015,1,2179.0,140.0
2015,1,1498.0,98.59
2014,1,814.0,55.2
2013,1,814.0,55.2
2016,1,1199.0,88.7
2012,1,1582.0,126.32
2017,1,998.0,68.05
2016,1,1198.0,73.75
2015,1,1373.0,91.1
2015,1,1248.0,74.0
2016,1,2523.0,63.0
2013,1,1199.0,79.4
2014,1,1498.0,98.6
2014,1,1399.0,67.0
2019,1,1197.0,83.1
2015,1,1396.0,88.73
2018,1,1197.0,81.83
2005,1,1493.0,82.0
2011,1,1399.0,68.0
2012,1,1196.0,70.0
2014,1,1582.0,126.32
2011,1,1598.0,103.6
2016,1,1248.0,88.5
2016,0,2494.0,157.7
2011,1,1248.0,73.9
2016,1,1197.0,82.0
2019,0,1995.0,190.0
2013,1,1197.0,82.85
2015,1,1197.0,82.0
2017,1,1498.0,98.96
2008,1,1248.0,73.9
2017,1,1248.0,88.5
2014,1,1248.0,74.0
2015,1,936.0,56.3
2015,1,2956.0,83.83
2016,1,1582.0,126.2
2011,1,1248.0,82.4
2012,1,1495.0,93.7
2013,1,1461.0,84.8
2017,1,1396.0,88.7
2019,1,1197.0,81.86
2018,1,796.0,47.3
2016,0,2494.0,157.7
2017,1,1198.0,77.0
2018,1,1248.0,88.5
2016,1,1248.0,88.5
2017,1,1197.0,83.1
2017,1,1493.0,100.0
2015,1,799.0,53.3
2013,1,1399.0,98.79
2017,0,2143.0,136.0
2013,1,1197.0,78.9
2017,0,1199.0,88.7
2015,1,1498.0,98.96
2014,0,1968.0,174.33
2017,1,1582.0,126.2
2009,1,1086.0,62.1
2009,1,2498.0,112.0
2014,1,2179.0,140.0
2017,1,1186.0,73.97
2019,1,998.0,67.1
2018,1,1591.0,121.3
2018,1,999.0,67.0
2016,0,1598.0,103.5
2016,1,998.0,67.05
2012,1,1396.0,90.0
2015,1,1582.0,126.2
2016,1,1197.0,82.0
2014,1,1498.0,98.6
2011,1,1248.0,75.0
2014,1,1248.0,74.0
2016,1,1197.0,82.0
2015,1,1373.0,91.1
2014,1,1498.0,98.6
2012,1,1248.0,82.4
2009,1,1197.0,78.9
2014,0,2967.0,241.4
2010,1,1197.0,80.0
2011,1,998.0,67.1
2015,1,1248.0,74.0
2017,1,2956.0,69.01
2013,1,1396.0,88.76
2010,1,1196.0,70.0
2017,1,998.0,67.04
2016,0,1598.0,103.5
2011,1,995.0,62.0
2013,1,814.0,55.2
2017,1,1248.0,88.5
2014,1,796.0,47.3
2013,0,1582.0,126.3
2013,1,1248.0,74.0
2008,1,1298.0,88.2
2018,1,1248.0,74.02
2004,1,796.0,37.0
2015,1,1198.0,74.0
2013,1,1248.0,74.0
2014,1,1498.0,98.6
2016,1,1197.0,83.14
2018,1,1496.0,105.5
2015,1,2494.0,100.6
2013,1,1461.0,83.8
2017,1,1582.0,126.2
2011,1,998.0,67.1
2011,1,1086.0,62.1
2019,0,2487.0,214.56
2018,1,1197.0,81.86
2017,1,1197.0,82.0
2019,1,799.0,53.3
2019,0,1197.0,83.1
2017,1,799.0,53.3
2016,1,1199.0,88.7
2014,1,1197.0,82.0
2007,1,2179.0,120.0
2017,1,2179.0,147.94
2010,1,1396.0,90.0
2017,1,1199.0,84.0
2012,1,998.0,67.1
2017,1,1248.0,74.0
2007,1,998.0,67.1
2011,1,2179.0,118.35
2015,1,1086.0,68.05
2013,1,1493.0,100.0
2014,1,2179.0,140.0
2011,1,1248.0,90.0
2019,1,1197.0,81.86
2019,0,1999.0,148.31
2012,1,1399.0,68.0
2012,1,796.0,46.3
2019,1,1298.0,80.0
2017,0,998.0,67.0
2010,1,1248.0,88.8
2017,1,1047.0,69.0
2016,1,1120.0,70.0
2016,1,1498.0,88.8
2011,1,998.0,67.1
2012,1,1364.0,67.1
2016,1,1248.0,88.5
2013,1,1396.0,69.01
2012,1,1396.0,88.73
2014,1,1582.0,126.32
2012,1,796.0,47.3
2007,1,1493.0,110.0
2016,1,2523.0,62.1
2017,0,1999.0,177.0
2013,1,1248.0,74.0
